order_id,customer_age,region,membership,channel,category,price,quantity,amount,grade_apply,grade_vec,membership_score,age_next_year_apply,age_next_year_vec,region_clean,membership_clean,channel_clean,membership_ord,ch_app,ch_web,ch_app.1,ch_web.1,quantity_mm,quantity_robust,amount_log
O01278,28.0,대구,basic,web,가전,29900.0,1,29900.0,low,low,1.0,29.0,29.0,대구,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O00606,31.0,경기,basic,web,식품,29900.0,1,29900.0,low,low,1.0,32.0,32.0,경기,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O00282,40.0,서울,vip,web,뷰티,29900.0,1,29900.0,low,low,4.0,41.0,41.0,서울,vip,web,4,0,1,0,1,0.0,0.0,10.305647203635566
O00612,37.0,부산,basic,web,뷰티,29900.0,1,29900.0,low,low,1.0,38.0,38.0,부산,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O01267,25.0,서울,silver,app,패션,29900.0,1,29900.0,low,low,2.0,26.0,26.0,서울,silver,app,2,1,0,1,0,0.0,0.0,10.305647203635566
O00625,33.0,경기,vip,web,도서,29900.0,1,29900.0,low,low,4.0,34.0,34.0,경기,vip,web,4,0,1,0,1,0.0,0.0,10.305647203635566
O01264,42.0,경기,basic,web,뷰티,29900.0,1,29900.0,low,low,1.0,43.0,43.0,경기,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O00636,45.0,경기,gold,web,뷰티,29900.0,1,29900.0,low,low,3.0,46.0,46.0,경기,gold,web,3,0,1,0,1,0.0,0.0,10.305647203635566
O00478,40.0,경기,basic,app,도서,29900.0,1,29900.0,low,low,1.0,41.0,41.0,경기,basic,app,1,1,0,1,0,0.0,0.0,10.305647203635566
O00302,44.0,경기,silver,APP,패션,29900.0,1,29900.0,low,low,2.0,45.0,45.0,경기,silver,app,2,1,0,1,0,0.0,0.0,10.305647203635566
O01328,22.0,부산,basic,APP,도서,29900.0,1,29900.0,low,low,1.0,23.0,23.0,부산,basic,app,1,1,0,1,0,0.0,0.0,10.305647203635566
O00381,50.0,서울,silver,web,뷰티,29900.0,1,29900.0,low,low,2.0,51.0,51.0,서울,silver,web,2,0,1,0,1,0.0,0.0,10.305647203635566
O01381,43.0,서울,basic,web,도서,29900.0,1,29900.0,low,low,1.0,44.0,44.0,서울,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O01380,30.0,경기,basic,app,도서,29900.0,1,29900.0,low,low,1.0,31.0,31.0,경기,basic,app,1,1,0,1,0,0.0,0.0,10.305647203635566
O01376,26.0,인천,basic,web,식품,29900.0,1,29900.0,low,low,1.0,27.0,27.0,인천,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O01093,30.0,경기,silver,web,패션,29900.0,1,29900.0,low,low,2.0,31.0,31.0,경기,silver,web,2,0,1,0,1,0.0,0.0,10.305647203635566
O00351,35.0,경기,basic,web,패션,29900.0,1,29900.0,low,low,1.0,36.0,36.0,경기,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O00153,39.0,서울,basic,app,패션,29900.0,1,29900.0,low,low,1.0,40.0,40.0,서울,basic,app,1,1,0,1,0,0.0,0.0,10.305647203635566
O00354,41.0,서울,gold,app,패션,29900.0,1,29900.0,low,low,3.0,42.0,42.0,서울,gold,app,3,1,0,1,0,0.0,0.0,10.305647203635566
O00356,41.0,경기,basic,web,뷰티,29900.0,1,29900.0,low,low,1.0,42.0,42.0,경기,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O00359,20.0,대구,gold,app,식품,29900.0,1,29900.0,low,low,3.0,21.0,21.0,대구,gold,app,3,1,0,1,0,0.0,0.0,10.305647203635566
O00361,40.0,서울,gold,app,패션,29900.0,1,29900.0,low,low,3.0,41.0,41.0,서울,gold,app,3,1,0,1,0,0.0,0.0,10.305647203635566
O00367,20.0,대구,basic,web,패션,29900.0,1,29900.0,low,low,1.0,21.0,21.0,대구,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O01387,45.0,부산,silver,APP,식품,29900.0,1,29900.0,low,low,2.0,46.0,46.0,부산,silver,app,2,1,0,1,0,0.0,0.0,10.305647203635566
O01365,48.0,부산,basic,web,뷰티,29900.0,1,29900.0,low,low,1.0,49.0,49.0,부산,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O00377,22.0,인천,silver,app,도서,29900.0,1,29900.0,low,low,2.0,23.0,23.0,인천,silver,app,2,1,0,1,0,0.0,0.0,10.305647203635566
O01358,44.0,경기,basic,app,뷰티,29900.0,1,29900.0,low,low,1.0,45.0,45.0,경기,basic,app,1,1,0,1,0,0.0,0.0,10.305647203635566
O01391,20.0,서울,basic,web,가전,29900.0,1,29900.0,low,low,1.0,21.0,21.0,서울,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O00389,62.0,부산,silver,web,식품,29900.0,1,29900.0,low,low,2.0,63.0,63.0,부산,silver,web,2,0,1,0,1,0.0,0.0,10.305647203635566
O00317,34.0,경기,basic,web,가전,29900.0,1,29900.0,low,low,1.0,35.0,35.0,경기,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O01355,42.0,경기,basic,app,가전,29900.0,1,29900.0,low,low,1.0,43.0,43.0,경기,basic,app,1,1,0,1,0,0.0,0.0,10.305647203635566
O01353,37.0,경기,basic,web,패션,29900.0,1,29900.0,low,low,1.0,38.0,38.0,경기,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O00143,17.0,경기,silver,app,가전,29900.0,1,29900.0,low,low,2.0,18.0,18.0,경기,silver,app,2,1,0,1,0,0.0,0.0,10.305647203635566
O00410,23.0,서울,basic,web,뷰티,29900.0,1,29900.0,low,low,1.0,24.0,24.0,서울,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O00142,46.0,서울,gold,app ,식품,29900.0,1,29900.0,low,low,3.0,47.0,47.0,서울,gold,app,3,1,0,1,0,0.0,0.0,10.305647203635566
O00139,32.0,서울,vip,app,가전,29900.0,1,29900.0,low,low,4.0,33.0,33.0,서울,vip,app,4,1,0,1,0,0.0,0.0,10.305647203635566
O00430,41.0,서울,basic,app,식품,29900.0,1,29900.0,low,low,1.0,42.0,42.0,서울,basic,app,1,1,0,1,0,0.0,0.0,10.305647203635566
O00307,29.0,경기,silver,web,도서,29900.0,1,29900.0,low,low,2.0,30.0,30.0,경기,silver,web,2,0,1,0,1,0.0,0.0,10.305647203635566
O00436,46.0,부산,gold,web,패션,29900.0,1,29900.0,low,low,3.0,47.0,47.0,부산,gold,web,3,0,1,0,1,0.0,0.0,10.305647203635566
O01342,32.0,경기,gold,web,뷰티,29900.0,1,29900.0,low,low,3.0,33.0,33.0,경기,gold,web,3,0,1,0,1,0.0,0.0,10.305647203635566
O00444,32.0,서울,silver,APP,가전,29900.0,1,29900.0,low,low,2.0,33.0,33.0,서울,silver,app,2,1,0,1,0,0.0,0.0,10.305647203635566
O01453,30.0,인천,silver,app,가전,29900.0,1,29900.0,low,low,2.0,31.0,31.0,인천,silver,app,2,1,0,1,0,0.0,0.0,10.305647203635566
O00637,31.0,경기,basic,app ,도서,29900.0,1,29900.0,low,low,1.0,32.0,32.0,경기,basic,app,1,1,0,1,0,0.0,0.0,10.305647203635566
O00685,35.0,대구,silver,app,뷰티,29900.0,1,29900.0,low,low,2.0,36.0,36.0,대구,silver,app,2,1,0,1,0,0.0,0.0,10.305647203635566
O00642,33.0,서울,silver,app ,도서,29900.0,1,29900.0,low,low,2.0,34.0,34.0,서울,silver,app,2,1,0,1,0,0.0,0.0,10.305647203635566
O00751,29.0,서울,basic,app,도서,29900.0,1,29900.0,low,low,1.0,30.0,30.0,서울,basic,app,1,1,0,1,0,0.0,0.0,10.305647203635566
O00784,50.0,서울,basic,app,뷰티,29900.0,1,29900.0,low,low,1.0,51.0,51.0,서울,basic,app,1,1,0,1,0,0.0,0.0,10.305647203635566
O00782,17.0,경기,basic,web,도서,29900.0,1,29900.0,low,low,1.0,18.0,18.0,경기,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O00780,41.0,경기,basic,app,도서,29900.0,1,29900.0,low,low,1.0,42.0,42.0,경기,basic,app,1,1,0,1,0,0.0,0.0,10.305647203635566
O01435,22.0,서울,silver,web,가전,29900.0,1,29900.0,low,low,2.0,23.0,23.0,서울,silver,web,2,0,1,0,1,0.0,0.0,10.305647203635566
O00760,36.0,부산,basic,app,패션,29900.0,1,29900.0,low,low,1.0,37.0,37.0,부산,basic,app,1,1,0,1,0,0.0,0.0,10.305647203635566
O00753,29.0,경기,silver,web,가전,29900.0,1,29900.0,low,low,2.0,30.0,30.0,경기,silver,web,2,0,1,0,1,0.0,0.0,10.305647203635566
O01260,30.0,경기,basic,web,식품,29900.0,1,29900.0,low,low,1.0,31.0,31.0,경기,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O00689,45.0,부산,gold,web,도서,29900.0,1,29900.0,low,low,3.0,46.0,46.0,부산,gold,web,3,0,1,0,1,0.0,0.0,10.305647203635566
O01227,17.0,서울,basic,web,가전,29900.0,1,29900.0,low,low,1.0,18.0,18.0,서울,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O00743,35.0,부산,silver,app,가전,29900.0,1,29900.0,low,low,2.0,36.0,36.0,부산,silver,app,2,1,0,1,0,0.0,0.0,10.305647203635566
O00737,28.0,서울,gold,app,도서,29900.0,1,29900.0,low,low,3.0,29.0,29.0,서울,gold,app,3,1,0,1,0,0.0,0.0,10.305647203635566
O01231,21.0,인천,silver,app,식품,29900.0,1,29900.0,low,low,2.0,22.0,22.0,인천,silver,app,2,1,0,1,0,0.0,0.0,10.305647203635566
O00712,36.0,경기,gold,app,도서,29900.0,1,29900.0,low,low,3.0,37.0,37.0,경기,gold,app,3,1,0,1,0,0.0,0.0,10.305647203635566
O00700,41.0,경기,basic,web,패션,29900.0,1,29900.0,low,low,1.0,42.0,42.0,경기,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O00785,51.0,서울,basic,app,식품,29900.0,1,29900.0,low,low,1.0,52.0,52.0,서울,basic,app,1,1,0,1,0,0.0,0.0,10.305647203635566
O00789,20.0,경기,basic,web,뷰티,29900.0,1,29900.0,low,low,1.0,21.0,21.0,경기,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O01213,32.0,서울,basic,app,도서,29900.0,1,29900.0,low,low,1.0,33.0,33.0,서울,basic,app,1,1,0,1,0,0.0,0.0,10.305647203635566
O00806,38.0,부산,basic,APP,도서,29900.0,1,29900.0,low,low,1.0,39.0,39.0,부산,basic,app,1,1,0,1,0,0.0,0.0,10.305647203635566
O01207,41.0,부산,basic,app,도서,29900.0,1,29900.0,low,low,1.0,42.0,42.0,부산,basic,app,1,1,0,1,0,0.0,0.0,10.305647203635566
O01483,41.0,경기,silver,app,도서,29900.0,1,29900.0,low,low,2.0,42.0,42.0,경기,silver,app,2,1,0,1,0,0.0,0.0,10.305647203635566
O00060,47.0,서울,vip,APP,가전,29900.0,1,29900.0,low,low,4.0,48.0,48.0,서울,vip,app,4,1,0,1,0,0.0,0.0,10.305647203635566
O01198,21.0,대구,basic,web,도서,29900.0,1,29900.0,low,low,1.0,22.0,22.0,대구,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O00834,24.0,서울,silver,web,도서,29900.0,1,29900.0,low,low,2.0,25.0,25.0,서울,silver,web,2,0,1,0,1,0.0,0.0,10.305647203635566
O00016,32.0,서울,basic,web,도서,29900.0,1,29900.0,low,low,1.0,33.0,33.0,서울,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O01194,27.0,경기,basic,app,도서,29900.0,1,29900.0,low,low,1.0,28.0,28.0,경기,basic,app,1,1,0,1,0,0.0,0.0,10.305647203635566
O00848,57.0,대구,basic,app,가전,29900.0,1,29900.0,low,low,1.0,58.0,58.0,대구,basic,app,1,1,0,1,0,0.0,0.0,10.305647203635566
O01193,29.0,서울,basic,web,식품,29900.0,1,29900.0,low,low,1.0,30.0,30.0,서울,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O00851,34.0,서울,silver,web,도서,29900.0,1,29900.0,low,low,2.0,35.0,35.0,서울,silver,web,2,0,1,0,1,0.0,0.0,10.305647203635566
O00188,32.0,경기,basic,web,도서,29900.0,1,29900.0,low,low,1.0,33.0,33.0,경기,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O00855,33.0,서울,silver,app,뷰티,29900.0,1,29900.0,low,low,2.0,34.0,34.0,서울,silver,app,2,1,0,1,0,0.0,0.0,10.305647203635566
O00856,50.0,서울,basic,web,도서,29900.0,1,29900.0,low,low,1.0,51.0,51.0,서울,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O00693,27.0,경기,silver,app,뷰티,29900.0,1,29900.0,low,low,2.0,28.0,28.0,경기,silver,app,2,1,0,1,0,0.0,0.0,10.305647203635566
O00749,46.0,대구,silver,web,도서,29900.0,1,29900.0,low,low,2.0,47.0,47.0,대구,silver,web,2,0,1,0,1,0.0,0.0,10.305647203635566
O00684,43.0,부산,basic,web,가전,29900.0,1,29900.0,low,low,1.0,44.0,44.0,부산,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O00660,35.0,경기,silver,app ,뷰티,29900.0,1,29900.0,low,low,2.0,36.0,36.0,경기,silver,app,2,1,0,1,0,0.0,0.0,10.305647203635566
O01429,38.0,경기,gold,web,도서,29900.0,1,29900.0,low,low,3.0,39.0,39.0,경기,gold,web,3,0,1,0,1,0.0,0.0,10.305647203635566
O00652,41.0,경기,basic,web,패션,29900.0,1,29900.0,low,low,1.0,42.0,42.0,경기,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O00164,41.0,경기,basic,app,패션,29900.0,1,29900.0,low,low,1.0,42.0,42.0,경기,basic,app,1,1,0,1,0,0.0,0.0,10.305647203635566
O01471,42.0,경기,basic,app ,패션,29900.0,1,29900.0,low,low,1.0,43.0,43.0,경기,basic,app,1,1,0,1,0,0.0,0.0,10.305647203635566
O00163,43.0,경기,vip,web,패션,29900.0,1,29900.0,low,low,4.0,44.0,44.0,경기,vip,web,4,0,1,0,1,0.0,0.0,10.305647203635566
O01103,24.0,인천,silver,app,가전,29900.0,1,29900.0,low,low,2.0,25.0,25.0,인천,silver,app,2,1,0,1,0,0.0,0.0,10.305647203635566
O00668,33.0,서울,basic,web,뷰티,29900.0,1,29900.0,low,low,1.0,34.0,34.0,서울,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O00665,30.0,서울,basic,app,뷰티,29900.0,1,29900.0,low,low,1.0,31.0,31.0,서울,basic,app,1,1,0,1,0,0.0,0.0,10.305647203635566
O01438,43.0,부산,silver,app,도서,29900.0,1,29900.0,low,low,2.0,44.0,44.0,부산,silver,app,2,1,0,1,0,0.0,0.0,10.305647203635566
O00165,42.0,서울,vip,web,식품,29900.0,1,29900.0,low,low,4.0,43.0,43.0,서울,vip,web,4,0,1,0,1,0.0,0.0,10.305647203635566
O01248,21.0,서울,basic,web,패션,29900.0,1,29900.0,low,low,1.0,22.0,22.0,서울,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O00657,47.0,서울,basic,web,가전,29900.0,1,29900.0,low,low,1.0,48.0,48.0,서울,basic,web,1,0,1,0,1,0.0,0.0,10.305647203635566
O00645,39.0,서울,basic,app,가전,29900.0,1,29900.0,low,low,1.0,40.0,40.0,서울,basic,app,1,1,0,1,0,0.0,0.0,10.305647203635566
O00393,30.0,서울,gold,app,뷰티,9900.0,3,29700.0,low,low,3.0,31.0,31.0,서울,gold,app,3,1,0,1,0,0.0253164556962025,2.0,10.298935994257638
O00857,50.0,서울,vip,web,뷰티,9900.0,3,29700.0,low,low,4.0,51.0,51.0,서울,vip,web,4,0,1,0,1,0.0253164556962025,2.0,10.298935994257638
O00402,39.0,대구,basic,web,도서,9900.0,3,29700.0,low,low,1.0,40.0,40.0,대구,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.298935994257638
O00887,45.0,부산,basic,app ,뷰티,9900.0,3,29700.0,low,low,1.0,46.0,46.0,부산,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.298935994257638
O00289,37.0,서울,basic,app ,뷰티,9900.0,3,29700.0,low,low,1.0,38.0,38.0,서울,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.298935994257638
O00281,44.0,인천,basic,web,패션,9900.0,3,29700.0,low,low,1.0,45.0,45.0,인천,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.298935994257638
O01201,40.0,부산,silver,app,가전,9900.0,3,29700.0,low,low,2.0,41.0,41.0,부산,silver,app,2,1,0,1,0,0.0253164556962025,2.0,10.298935994257638
O00376,30.0,서울,silver,app,도서,9900.0,3,29700.0,low,low,2.0,31.0,31.0,서울,silver,app,2,1,0,1,0,0.0253164556962025,2.0,10.298935994257638
O01130,27.0,서울,basic,web,패션,9900.0,3,29700.0,low,low,1.0,28.0,28.0,서울,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.298935994257638
O00838,28.0,서울,basic,web,패션,9900.0,3,29700.0,low,low,1.0,29.0,29.0,서울,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.298935994257638
O00280,44.0,부산,gold,app,식품,9900.0,3,29700.0,low,low,3.0,45.0,45.0,부산,gold,app,3,1,0,1,0,0.0253164556962025,2.0,10.298935994257638
O01181,35.0,대구,basic,web,식품,9900.0,3,29700.0,low,low,1.0,36.0,36.0,대구,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.298935994257638
O01102,27.0,대구,basic,web,도서,9900.0,3,29700.0,low,low,1.0,28.0,28.0,대구,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.298935994257638
O01373,30.0,인천,gold,web,도서,9900.0,3,29700.0,low,low,3.0,31.0,31.0,인천,gold,web,3,0,1,0,1,0.0253164556962025,2.0,10.298935994257638
O01051,30.0,인천,basic,app ,도서,9900.0,3,29700.0,low,low,1.0,31.0,31.0,인천,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.298935994257638
O00628,39.0,부산,basic,app,뷰티,9900.0,3,29700.0,low,low,1.0,40.0,40.0,부산,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.298935994257638
O00629,20.0,서울,gold,app,도서,9900.0,3,29700.0,low,low,3.0,21.0,21.0,서울,gold,app,3,1,0,1,0,0.0253164556962025,2.0,10.298935994257638
O01153,36.0,부산,basic,app,뷰티,9900.0,3,29700.0,low,low,1.0,37.0,37.0,부산,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.298935994257638
O00311,41.0,경기,silver,app,패션,9900.0,3,29700.0,low,low,2.0,42.0,42.0,경기,silver,app,2,1,0,1,0,0.0253164556962025,2.0,10.298935994257638
O01276,41.0,서울,basic,app,식품,9900.0,3,29700.0,low,low,1.0,42.0,42.0,서울,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.298935994257638
O01225,27.0,경기,basic,app,뷰티,9900.0,3,29700.0,low,low,1.0,28.0,28.0,경기,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.298935994257638
O00537,42.0,인천,basic,web,패션,9900.0,3,29700.0,low,low,1.0,43.0,43.0,인천,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.298935994257638
O00032,36.0,서울,silver,web,식품,9900.0,3,29700.0,low,low,2.0,37.0,37.0,서울,silver,web,2,0,1,0,1,0.0253164556962025,2.0,10.298935994257638
O01394,44.0,경기,silver,web,도서,9900.0,3,29700.0,low,low,2.0,45.0,45.0,경기,silver,web,2,0,1,0,1,0.0253164556962025,2.0,10.298935994257638
O01145,35.0,서울,basic,app ,가전,9900.0,3,29700.0,low,low,1.0,36.0,36.0,서울,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.298935994257638
O01146,14.0,인천,basic,app,패션,9900.0,3,29700.0,low,low,1.0,15.0,15.0,인천,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.298935994257638
O00294,37.0,서울,silver,app,가전,9900.0,3,29700.0,low,low,2.0,38.0,38.0,서울,silver,app,2,1,0,1,0,0.0253164556962025,2.0,10.298935994257638
O00255,25.0,서울,vip,web,식품,9900.0,3,29700.0,low,low,4.0,26.0,26.0,서울,vip,web,4,0,1,0,1,0.0253164556962025,2.0,10.298935994257638
O00972,40.0,대구,vip,app,뷰티,9900.0,3,29700.0,low,low,4.0,41.0,41.0,대구,vip,app,4,1,0,1,0,0.0253164556962025,2.0,10.298935994257638
O00564,33.0,서울,basic,web,식품,9900.0,3,29700.0,low,low,1.0,34.0,34.0,서울,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.298935994257638
O00909,32.0,서울,vip,app,식품,9900.0,3,29700.0,low,low,4.0,33.0,33.0,서울,vip,app,4,1,0,1,0,0.0253164556962025,2.0,10.298935994257638
O00114,25.0,인천,basic,web,뷰티,9900.0,3,29700.0,low,low,1.0,26.0,26.0,인천,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.298935994257638
O00679,20.0,대구,silver,app,뷰티,9900.0,3,29700.0,low,low,2.0,21.0,21.0,대구,silver,app,2,1,0,1,0,0.0253164556962025,2.0,10.298935994257638
O00411,24.0,서울,basic,web,도서,9900.0,3,29700.0,low,low,1.0,25.0,25.0,서울,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.298935994257638
O00476,53.0,대구,vip,app,도서,9900.0,3,29700.0,low,low,4.0,54.0,54.0,대구,vip,app,4,1,0,1,0,0.0253164556962025,2.0,10.298935994257638
O00769,33.0,서울,basic,web,뷰티,9900.0,3,29700.0,low,low,1.0,34.0,34.0,서울,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.298935994257638
O00771,34.0,서울,basic,app,패션,9900.0,3,29700.0,low,low,1.0,35.0,35.0,서울,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.298935994257638
O00664,40.0,서울,gold,web,가전,9900.0,3,29700.0,low,low,3.0,41.0,41.0,서울,gold,web,3,0,1,0,1,0.0253164556962025,2.0,10.298935994257638
O00783,23.0,서울,basic,web,식품,9900.0,3,29700.0,low,low,1.0,24.0,24.0,서울,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.298935994257638
O00583,31.0,경기,basic,web,가전,9900.0,3,29700.0,low,low,1.0,32.0,32.0,경기,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.298935994257638
O00426,35.0,경기,basic,app,뷰티,9900.0,3,29700.0,low,low,1.0,36.0,36.0,경기,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.298935994257638
O00424,27.0,경기,basic,web,도서,9900.0,3,29700.0,low,low,1.0,28.0,28.0,경기,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.298935994257638
O00861,35.0,부산,basic,app,도서,9900.0,3,29700.0,low,low,1.0,36.0,36.0,부산,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.298935994257638
O01113,52.0,서울,basic,web,가전,19900.0,1,19900.0,low,low,1.0,53.0,53.0,서울,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O01112,47.0,서울,basic,app,식품,19900.0,1,19900.0,low,low,1.0,48.0,48.0,서울,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O01111,48.0,인천,gold,app,식품,19900.0,1,19900.0,low,low,3.0,49.0,49.0,인천,gold,app,3,1,0,1,0,0.0,0.0,9.898525260706313
O01240,45.0,서울,basic,web,패션,19900.0,1,19900.0,low,low,1.0,46.0,46.0,서울,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O01131,28.0,부산,silver,web,식품,19900.0,1,19900.0,low,low,2.0,29.0,29.0,부산,silver,web,2,0,1,0,1,0.0,0.0,9.898525260706313
O01308,51.0,인천,basic,app,도서,19900.0,1,19900.0,low,low,1.0,52.0,52.0,인천,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O01256,32.0,경기,basic,app,뷰티,19900.0,1,19900.0,low,low,1.0,33.0,33.0,경기,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O01259,30.0,서울,silver,web,뷰티,19900.0,1,19900.0,low,low,2.0,31.0,31.0,서울,silver,web,2,0,1,0,1,0.0,0.0,9.898525260706313
O01265,49.0,서울,basic,app,패션,19900.0,1,19900.0,low,low,1.0,50.0,50.0,서울,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O01277,27.0,서울,basic,web,뷰티,19900.0,1,19900.0,low,low,1.0,28.0,28.0,서울,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O01398,27.0,서울,basic,web,뷰티,19900.0,1,19900.0,low,low,1.0,28.0,28.0,서울,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O01465,28.0,대구,gold,app,가전,19900.0,1,19900.0,low,low,3.0,29.0,29.0,대구,gold,app,3,1,0,1,0,0.0,0.0,9.898525260706313
O01289,55.0,서울,vip,web,뷰티,19900.0,1,19900.0,low,low,4.0,56.0,56.0,서울,vip,web,4,0,1,0,1,0.0,0.0,9.898525260706313
O01095,44.0,서울,basic,web,패션,19900.0,1,19900.0,low,low,1.0,45.0,45.0,서울,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O01296,41.0,서울,silver,web,가전,19900.0,1,19900.0,low,low,2.0,42.0,42.0,서울,silver,web,2,0,1,0,1,0.0,0.0,9.898525260706313
O01302,35.0,대구,vip,app ,뷰티,19900.0,1,19900.0,low,low,4.0,36.0,36.0,대구,vip,app,4,1,0,1,0,0.0,0.0,9.898525260706313
O01458,38.0,부산,gold,web,뷰티,19900.0,1,19900.0,low,low,3.0,39.0,39.0,부산,gold,web,3,0,1,0,1,0.0,0.0,9.898525260706313
O01488,49.0,부산,silver,web,가전,19900.0,1,19900.0,low,low,2.0,50.0,50.0,부산,silver,web,2,0,1,0,1,0.0,0.0,9.898525260706313
O01309,32.0,서울,basic,app,도서,19900.0,1,19900.0,low,low,1.0,33.0,33.0,서울,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O01313,41.0,경기,silver,web,뷰티,19900.0,1,19900.0,low,low,2.0,42.0,42.0,경기,silver,web,2,0,1,0,1,0.0,0.0,9.898525260706313
O01316,36.0,경기,gold,web,뷰티,19900.0,1,19900.0,low,low,3.0,37.0,37.0,경기,gold,web,3,0,1,0,1,0.0,0.0,9.898525260706313
O01322,29.0,서울,basic,app ,뷰티,19900.0,1,19900.0,low,low,1.0,30.0,30.0,서울,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O01345,55.0,부산,silver,app,식품,19900.0,1,19900.0,low,low,2.0,56.0,56.0,부산,silver,app,2,1,0,1,0,0.0,0.0,9.898525260706313
O01451,26.0,경기,gold,web,뷰티,19900.0,1,19900.0,low,low,3.0,27.0,27.0,경기,gold,web,3,0,1,0,1,0.0,0.0,9.898525260706313
O01386,36.0,서울,vip,app,도서,19900.0,1,19900.0,low,low,4.0,37.0,37.0,서울,vip,app,4,1,0,1,0,0.0,0.0,9.898525260706313
O01384,32.0,서울,basic,app,가전,19900.0,1,19900.0,low,low,1.0,33.0,33.0,서울,basic,app,1,1,0,1,0,0.0,0.0,9.898525260706313
O01374,40.0,경기,basic,web,패션,19900.0,1,19900.0,low,low,1.0,41.0,41.0,경기,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
O01375,44.0,서울,gold,app,패션,19900.0,1,19900.0,low,low,3.0,45.0,45.0,서울,gold,app,3,1,0,1,0,0.0,0.0,9.898525260706313
O01402,26.0,서울,gold,app,패션,19900.0,1,19900.0,low,low,3.0,27.0,27.0,서울,gold,app,3,1,0,1,0,0.0,0.0,9.898525260706313
O01251,28.0,부산,basic,web,식품,19900.0,1,19900.0,low,low,1.0,29.0,29.0,부산,basic,web,1,0,1,0,1,0.0,0.0,9.898525260706313
